FECHA DENUNCIA;EDAD;PUNTOS;TRAMITADO POR DGT DGT;TIPO VÍA
20Sep2014;;6;SI;Carretera Convencional
20Sep2014;25;6;SI;Carretera Convencional
20Sep2014;19;6;SI;Carretera Convencional
20Sep2014;28;6;SI;Carretera Convencional
20Sep2014;27;6;SI;Autovía
21Sep2014;23;6;SI;Carretera Convencional
21Sep2014;24;6;SI;Carretera Convencional
21Sep2014;25;6;SI;Autovía
21Sep2014;26;6;SI;Carretera Convencional
21Sep2014;25;6;NO;
21Sep2014;23;6;SI;Autovía
21Sep2014;23;6;SI;Autovía
21Sep2014;45;6;SI;Carretera Convencional
21Sep2014;23;6;SI;Carretera Convencional
21Sep2014;35;6;SI;Carretera Convencional
21Sep2014;26;6;SI;Autovía
21Sep2014;32;6;SI;Autovía
21Sep2014;27;6;SI;Autovía
21Sep2014;20;6;SI;Carretera Convencional
21Sep2014;18;6;SI;Carretera Convencional
21Sep2014;25;6;SI;Autovía
21Sep2014;;6;SI;Carretera Convencional
21Sep2014;24;6;SI;Carretera Convencional
21Sep2014;22;6;NO;
21Sep2014;21;6;SI;Carretera Convencional
21Sep2014;21;6;SI;Carretera Convencional
21Sep2014;20;6;SI;Carretera Convencional
21Sep2014;27;6;SI;Autovía
21Sep2014;29;6;SI;Carretera Convencional
21Sep2014;44;6;SI;Carretera Convencional
21Sep2014;51;6;SI;Carretera Convencional
21Sep2014;18;6;SI;Carretera Convencional
21Sep2014;32;6;SI;Carretera Convencional
21Sep2014;51;6;SI;Carretera Convencional
21Sep2014;20;6;SI;Autovía
21Sep2014;38;6;SI;Carretera Convencional
21Sep2014;28;6;SI;Se desconoce
21Sep2014;19;6;SI;Carretera Convencional
21Sep2014;35;6;SI;Carretera Convencional
21Sep2014;27;6;SI;Carretera Convencional
21Sep2014;33;6;SI;Carretera Convencional
21Sep2014;21;6;SI;Carretera Convencional
21Sep2014;29;6;SI;Carretera Convencional
21Sep2014;23;6;SI;Carretera Convencional
21Sep2014;22;6;SI;Urbana
21Sep2014;22;6;SI;Autovía
21Sep2014;24;6;SI;Carretera Convencional
21Sep2014;29;6;SI;Urbana
21Sep2014;36;6;SI;Carretera Convencional
21Sep2014;36;6;SI;Carretera Convencional
21Sep2014;21;6;SI;Carretera Convencional
21Sep2014;22;6;SI;Carretera Convencional
21Sep2014;21;6;SI;Carretera Convencional
21Sep2014;25;6;SI;Carretera Convencional
21Sep2014;23;6;SI;Autovía
21Sep2014;48;6;SI;Autovía
21Sep2014;20;6;SI;Carretera Convencional
21Sep2014;28;6;SI;Carretera Convencional
21Sep2014;29;6;SI;Carretera Convencional
21Sep2014;25;6;SI;Carretera Convencional
21Sep2014;26;6;SI;Carretera Convencional
21Sep2014;22;6;SI;Carretera Convencional
22Sep2014;36;6;SI;Autovía
22Sep2014;26;6;SI;Carretera Convencional
22Sep2014;23;6;SI;Carretera Convencional
22Sep2014;;6;SI;Se desconoce
22Sep2014;24;6;SI;Autopista Libre
22Sep2014;33;6;SI;Carretera Convencional
22Sep2014;30;6;SI;Carretera Convencional
22Sep2014;44;6;SI;Carretera Convencional
22Sep2014;26;6;SI;Carretera Convencional
22Sep2014;31;6;SI;Carretera Convencional
22Sep2014;24;6;SI;Carretera Convencional
22Sep2014;20;6;SI;Carretera Convencional
22Sep2014;40;6;SI;Carretera Convencional
22Sep2014;35;6;SI;Carretera Convencional
22Sep2014;30;6;SI;Carretera Convencional
23Sep2014;23;6;SI;Carretera Convencional
23Sep2014;23;6;SI;Carretera Convencional
23Sep2014;39;6;SI;Carretera Convencional
23Sep2014;26;6;SI;Carretera Convencional
23Sep2014;20;6;SI;Carretera Convencional
23Sep2014;45;6;SI;Carretera Convencional
23Sep2014;46;6;SI;Carretera Convencional
23Sep2014;23;6;NO;
23Sep2014;22;6;SI;Se desconoce
23Sep2014;38;6;SI;Autovía
23Sep2014;22;6;SI;Carretera Convencional
24Sep2014;49;6;SI;Urbana
24Sep2014;25;6;SI;Autovía
24Sep2014;30;6;SI;Carretera Convencional
24Sep2014;29;6;SI;Autovía
24Sep2014;32;6;SI;Urbana
24Sep2014;31;6;SI;Carretera Convencional
24Sep2014;36;6;SI;Carretera Convencional
24Sep2014;34;6;NO;
24Sep2014;32;6;SI;Carretera Convencional
24Sep2014;32;6;SI;Autovía
24Sep2014;19;6;NO;
24Sep2014;31;6;SI;Carretera Convencional Desdoblada
24Sep2014;26;6;NO;
25Sep2014;22;6;SI;Carretera Convencional
25Sep2014;19;6;SI;Autovía
25Sep2014;34;6;SI;Carretera Convencional
25Sep2014;27;6;SI;Autovía
25Sep2014;22;6;SI;Carretera Convencional
25Sep2014;26;6;SI;Urbana
25Sep2014;25;6;SI;Autopista de Peaje
25Sep2014;24;6;SI;Carretera Convencional
25Sep2014;34;6;SI;Carretera Convencional
25Sep2014;45;6;SI;Carretera Convencional
25Sep2014;35;6;SI;Carretera Convencional
25Sep2014;35;6;SI;Urbana
25Sep2014;50;6;SI;Carretera Convencional
25Sep2014;34;6;SI;Carretera Convencional
25Sep2014;31;6;SI;Carretera Convencional
26Sep2014;25;6;SI;Carretera Convencional
26Sep2014;22;6;SI;Carretera Convencional
26Sep2014;22;6;SI;Carretera Convencional
26Sep2014;20;6;SI;Autovía
26Sep2014;22;6;SI;Carretera Convencional
26Sep2014;24;6;NO;
26Sep2014;30;6;SI;Carretera Convencional
26Sep2014;34;6;SI;Carretera Convencional
26Sep2014;29;6;SI;Carretera Convencional
26Sep2014;27;6;SI;Carretera Convencional
26Sep2014;;6;SI;Autovía
26Sep2014;44;6;SI;Urbana
26Sep2014;29;6;SI;Carretera Convencional
26Sep2014;34;6;SI;Autovía
26Sep2014;36;6;SI;Carretera Convencional
26Sep2014;28;6;SI;Autovía
26Sep2014;39;6;SI;Carretera Convencional
26Sep2014;28;6;SI;Carretera Convencional
26Sep2014;23;6;SI;Carretera Convencional
26Sep2014;38;6;SI;Se desconoce
26Sep2014;;6;SI;Carretera Convencional
26Sep2014;25;6;SI;Carretera Convencional
26Sep2014;35;6;SI;Carretera Convencional
27Sep2014;36;6;SI;Autovía
27Sep2014;47;6;SI;Autovía
27Sep2014;38;6;SI;Carretera Convencional
27Sep2014;24;6;SI;Carretera Convencional
27Sep2014;31;6;SI;Carretera Convencional
27Sep2014;19;6;SI;Carretera Convencional Desdoblada
27Sep2014;31;6;SI;Carretera Convencional Desdoblada
27Sep2014;39;6;SI;Carretera Convencional
27Sep2014;37;6;SI;Carretera Convencional
27Sep2014;26;6;SI;Carretera Convencional
27Sep2014;26;6;SI;Carretera Convencional
27Sep2014;25;6;SI;Carretera Convencional
27Sep2014;33;6;SI;Autovía
27Sep2014;22;6;SI;Carretera Convencional
27Sep2014;23;6;SI;Carretera Convencional Desdoblada
27Sep2014;28;6;SI;Carretera Convencional
27Sep2014;24;6;SI;Autovía
27Sep2014;33;6;SI;Carretera Convencional
27Sep2014;26;6;SI;Carretera Convencional
27Sep2014;28;6;SI;Se desconoce
27Sep2014;36;6;SI;Carretera Convencional
27Sep2014;27;6;SI;Carretera Convencional
27Sep2014;23;6;SI;Autovía
27Sep2014;30;6;SI;Se desconoce
27Sep2014;20;6;SI;Urbana
27Sep2014;36;6;SI;Carretera Convencional
27Sep2014;33;6;SI;Carretera Convencional
27Sep2014;26;6;SI;Carretera Convencional
27Sep2014;23;6;SI;Carretera Convencional
27Sep2014;40;6;SI;Carretera Convencional
27Sep2014;41;6;NO;
27Sep2014;20;6;SI;Autovía
27Sep2014;49;6;SI;Urbana
27Sep2014;22;6;SI;Se desconoce
27Sep2014;45;6;SI;Carretera Convencional
27Sep2014;26;6;SI;Autovía
27Sep2014;19;6;SI;Carretera Convencional
27Sep2014;31;6;SI;Carretera Convencional
27Sep2014;26;6;SI;Carretera Convencional
27Sep2014;24;6;SI;Carretera Convencional
27Sep2014;23;6;SI;Carretera Convencional
27Sep2014;32;6;SI;Urbana
27Sep2014;27;6;SI;Carretera Convencional
27Sep2014;44;6;SI;Carretera Convencional
27Sep2014;28;6;SI;Carretera Convencional
27Sep2014;46;6;SI;Carretera Convencional
27Sep2014;32;6;SI;Autovía
27Sep2014;27;6;SI;Carretera Convencional
27Sep2014;24;6;SI;Carretera Convencional Desdoblada
27Sep2014;56;6;SI;Urbana
27Sep2014;25;6;SI;Carretera Convencional Desdoblada
27Sep2014;30;6;SI;Carretera Convencional
27Sep2014;23;6;SI;Urbana
27Sep2014;21;6;SI;Carretera Convencional
27Sep2014;19;6;SI;Carretera Convencional Desdoblada
27Sep2014;35;6;SI;Carretera Convencional
27Sep2014;31;6;SI;Autovía
28Sep2014;21;6;SI;Carretera Convencional
28Sep2014;21;6;SI;Autovía
28Sep2014;32;6;SI;Carretera Convencional
28Sep2014;25;6;SI;Carretera Convencional
28Sep2014;38;6;SI;Carretera Convencional
28Sep2014;23;6;SI;Autovía
28Sep2014;29;6;SI;Carretera Convencional
28Sep2014;28;6;SI;Se desconoce
28Sep2014;37;6;SI;Carretera Convencional
28Sep2014;33;6;SI;Carretera Convencional
28Sep2014;48;6;SI;Carretera Convencional
28Sep2014;25;6;SI;Carretera Convencional
28Sep2014;23;6;SI;Carretera Convencional Desdoblada
28Sep2014;20;6;SI;Se desconoce
28Sep2014;22;6;SI;Carretera Convencional
28Sep2014;23;6;SI;Carretera Convencional
28Sep2014;27;6;SI;Carretera Convencional
28Sep2014;26;6;SI;Carretera Convencional
28Sep2014;33;6;SI;Carretera Convencional
28Sep2014;25;6;SI;Carretera Convencional Desdoblada
28Sep2014;24;6;SI;Carretera Convencional
28Sep2014;18;6;SI;Carretera Convencional
28Sep2014;24;6;SI;Carretera Convencional
28Sep2014;32;6;SI;Carretera Convencional
28Sep2014;35;6;SI;Carretera Convencional Desdoblada
28Sep2014;26;6;SI;Carretera Convencional
28Sep2014;21;6;SI;Carretera Convencional
28Sep2014;22;6;SI;Carretera Convencional
28Sep2014;32;6;SI;Carretera Convencional
28Sep2014;21;6;SI;Carretera Convencional
28Sep2014;24;6;SI;Autovía
28Sep2014;31;6;SI;Urbana
28Sep2014;25;6;SI;Carretera Convencional
28Sep2014;26;6;SI;Carretera Convencional
28Sep2014;24;6;SI;Autovía
28Sep2014;24;6;SI;Carretera Convencional
28Sep2014;21;6;SI;Carretera Convencional
28Sep2014;49;6;SI;Carretera Convencional
28Sep2014;22;6;SI;Carretera Convencional
28Sep2014;45;6;SI;Carretera Convencional
28Sep2014;20;6;SI;Carretera Convencional
28Sep2014;21;6;SI;Carretera Convencional
28Sep2014;21;6;SI;Carretera Convencional
28Sep2014;24;6;SI;Carretera Convencional
28Sep2014;31;6;SI;Carretera Convencional
28Sep2014;20;6;SI;Autovía
28Sep2014;20;6;SI;Autovía
28Sep2014;22;6;SI;Autovía
28Sep2014;24;6;SI;Autovía
28Sep2014;33;6;SI;Carretera Convencional
28Sep2014;26;6;SI;Autovía
28Sep2014;26;6;SI;Autovía
28Sep2014;25;6;SI;Autovía
28Sep2014;40;6;SI;Autovía
28Sep2014;28;6;SI;Carretera Convencional
28Sep2014;30;6;SI;Autovía
28Sep2014;30;6;SI;Autovía
28Sep2014;47;6;SI;Carretera Convencional
28Sep2014;26;6;SI;Autovía
28Sep2014;29;6;SI;Carretera Convencional
28Sep2014;29;6;SI;Carretera Convencional
28Sep2014;20;6;SI;Carretera Convencional
28Sep2014;39;6;NO;
28Sep2014;23;6;SI;Autovía
28Sep2014;24;6;SI;Carretera Convencional
28Sep2014;29;6;SI;Autovía
28Sep2014;24;6;SI;Carretera Convencional
28Sep2014;21;6;SI;Carretera Convencional
28Sep2014;24;6;SI;Autovía
29Sep2014;30;6;SI;Carretera Convencional
29Sep2014;20;6;SI;Carretera Convencional
29Sep2014;42;6;SI;Autovía
29Sep2014;46;6;SI;Carretera Convencional
29Sep2014;28;6;SI;Carretera Convencional
29Sep2014;35;6;SI;Carretera Convencional Desdoblada
29Sep2014;25;6;SI;Carretera Convencional
29Sep2014;22;6;SI;Carretera Convencional
29Sep2014;21;6;SI;Carretera Convencional
29Sep2014;22;6;SI;Carretera Convencional
29Sep2014;42;6;SI;Carretera Convencional
29Sep2014;39;6;SI;Autovía
29Sep2014;23;6;SI;Urbana
29Sep2014;;6;SI;Carretera Convencional
29Sep2014;22;6;SI;Autovía
29Sep2014;24;6;SI;Carretera Convencional
29Sep2014;41;6;SI;Carretera Convencional
29Sep2014;42;6;SI;Carretera Convencional
29Sep2014;31;6;SI;Carretera Convencional
29Sep2014;30;6;SI;Urbana
29Sep2014;18;6;SI;Carretera Convencional
29Sep2014;19;6;SI;Carretera Convencional
29Sep2014;29;6;SI;Carretera Convencional
29Sep2014;29;6;SI;Carretera Convencional Desdoblada
29Sep2014;40;6;SI;Carretera Convencional
29Sep2014;30;6;SI;Autovía
30Sep2014;28;6;SI;Carretera Convencional
30Sep2014;26;6;NO;
30Sep2014;32;6;SI;Carretera Convencional
30Sep2014;31;6;SI;Carretera Convencional
30Sep2014;35;6;SI;Autovía
30Sep2014;47;6;SI;Carretera Convencional
30Sep2014;28;6;SI;Carretera Convencional
30Sep2014;26;6;NO;
30Sep2014;26;6;SI;Carretera Convencional
30Sep2014;38;6;SI;Carretera Convencional
30Sep2014;28;6;SI;Carretera Convencional
30Sep2014;21;6;SI;Carretera Convencional
30Sep2014;29;6;SI;Carretera Convencional
30Sep2014;25;6;SI;Carretera Convencional
30Sep2014;25;6;SI;Autopista de Peaje
30Sep2014;;6;SI;Carretera Convencional
30Sep2014;31;6;SI;Se desconoce
30Sep2014;23;6;SI;Carretera Convencional
30Sep2014;23;6;SI;Se desconoce
01Oct2014;35;6;SI;Carretera Convencional
01Oct2014;39;6;SI;Urbana
01Oct2014;23;6;NO;
01Oct2014;27;6;SI;Carretera Convencional
01Oct2014;34;6;SI;Autovía
01Oct2014;29;6;SI;Carretera Convencional
01Oct2014;36;6;SI;Autovía
01Oct2014;19;6;SI;Autovía
01Oct2014;29;6;SI;Carretera Convencional
01Oct2014;25;6;SI;Carretera Convencional
01Oct2014;25;6;SI;Carretera Convencional
01Oct2014;23;6;SI;Autovía
01Oct2014;32;6;SI;Carretera Convencional
01Oct2014;20;6;SI;Carretera Convencional
01Oct2014;36;6;SI;Carretera Convencional
01Oct2014;23;6;NO;
01Oct2014;29;6;SI;Autopista de Peaje
01Oct2014;23;6;SI;Autovía
01Oct2014;47;6;SI;Autovía
01Oct2014;44;6;SI;Carretera Convencional
01Oct2014;21;6;SI;Carretera Convencional
01Oct2014;43;6;SI;Autovía
02Oct2014;46;6;SI;Carretera Convencional
02Oct2014;19;6;SI;Carretera Convencional
02Oct2014;28;6;SI;Carretera Convencional Desdoblada
02Oct2014;48;6;SI;Carretera Convencional
02Oct2014;48;6;SI;Carretera Convencional
02Oct2014;31;6;NO;
02Oct2014;36;6;SI;Carretera Convencional
02Oct2014;;6;SI;Carretera Convencional
02Oct2014;20;6;SI;Carretera Convencional
02Oct2014;23;6;SI;Autovía
02Oct2014;30;6;SI;Carretera Convencional
02Oct2014;25;6;SI;Carretera Convencional
02Oct2014;25;6;SI;Carretera Convencional Desdoblada
02Oct2014;24;6;SI;Carretera Convencional
02Oct2014;42;6;SI;Carretera Convencional
02Oct2014;;6;SI;Autovía
02Oct2014;;6;NO;
03Oct2014;30;6;NO;
03Oct2014;39;6;SI;Carretera Convencional
03Oct2014;23;6;SI;Carretera Convencional
03Oct2014;45;6;SI;Carretera Convencional
03Oct2014;41;6;SI;Autovía
03Oct2014;26;6;SI;Carretera Convencional
03Oct2014;32;6;SI;Carretera Convencional
03Oct2014;39;6;SI;Urbana
03Oct2014;45;6;SI;Carretera Convencional
03Oct2014;22;6;SI;Autovía
03Oct2014;33;6;SI;Carretera Convencional Desdoblada
03Oct2014;29;6;SI;Carretera Convencional
03Oct2014;29;6;SI;Carretera Convencional
03Oct2014;30;6;NO;
03Oct2014;32;6;SI;Carretera Convencional
03Oct2014;24;6;SI;Carretera Convencional
03Oct2014;20;6;NO;
03Oct2014;37;6;SI;Carretera Convencional Desdoblada
03Oct2014;27;6;SI;Autovía
03Oct2014;34;6;NO;
03Oct2014;30;6;SI;Autovía
03Oct2014;26;6;SI;Carretera Convencional
03Oct2014;22;6;SI;Carretera Convencional
03Oct2014;34;6;SI;Autovía
03Oct2014;31;6;SI;Autovía
03Oct2014;22;6;NO;
03Oct2014;22;6;SI;Carretera Convencional
03Oct2014;41;6;SI;Carretera Convencional
03Oct2014;37;6;SI;Carretera Convencional
03Oct2014;31;6;SI;Carretera Convencional
03Oct2014;25;6;SI;Carretera Convencional
03Oct2014;50;6;SI;Carretera Convencional
03Oct2014;23;6;SI;Carretera Convencional
03Oct2014;28;6;NO;
04Oct2014;30;6;SI;Se desconoce
04Oct2014;57;6;SI;Autovía
04Oct2014;31;6;SI;Autovía
04Oct2014;32;6;SI;Se desconoce
04Oct2014;22;6;SI;Carretera Convencional
04Oct2014;24;6;SI;Carretera Convencional
04Oct2014;34;6;SI;Autovía
04Oct2014;23;6;NO;
04Oct2014;34;6;SI;Carretera Convencional
04Oct2014;37;6;SI;Autovía
04Oct2014;24;6;SI;Carretera Convencional
04Oct2014;23;6;SI;Carretera Convencional
04Oct2014;28;6;SI;Carretera Convencional
04Oct2014;30;6;SI;Urbana
04Oct2014;24;6;SI;Se desconoce
04Oct2014;37;6;SI;Autovía
04Oct2014;21;6;SI;Carretera Convencional
04Oct2014;26;6;NO;
04Oct2014;54;6;SI;Autovía
04Oct2014;30;6;SI;Autovía
04Oct2014;31;6;SI;Carretera Convencional
04Oct2014;22;6;SI;Carretera Convencional
04Oct2014;33;6;SI;Autovía
04Oct2014;33;6;SI;Carretera Convencional
04Oct2014;24;6;SI;Carretera Convencional Desdoblada
04Oct2014;30;6;SI;Carretera Convencional
04Oct2014;26;6;SI;Carretera Convencional
04Oct2014;24;6;SI;Carretera Convencional
04Oct2014;26;6;SI;Autovía
04Oct2014;30;6;SI;Urbana
04Oct2014;30;6;SI;Carretera Convencional
04Oct2014;33;6;SI;Carretera Convencional
04Oct2014;22;6;SI;Carretera Convencional
04Oct2014;33;6;SI;Carretera Convencional
04Oct2014;32;6;SI;Autovía
04Oct2014;23;6;SI;Carretera Convencional
04Oct2014;40;6;SI;Carretera Convencional
04Oct2014;24;6;SI;Autovía
04Oct2014;25;6;SI;Carretera Convencional
04Oct2014;28;6;SI;Carretera Convencional
04Oct2014;31;6;SI;Carretera Convencional
04Oct2014;45;6;SI;Autovía
04Oct2014;24;6;SI;Carretera Convencional
04Oct2014;22;6;SI;Carretera Convencional
04Oct2014;23;6;SI;Carretera Convencional Desdoblada
04Oct2014;23;6;SI;Carretera Convencional
04Oct2014;25;6;SI;Carretera Convencional
04Oct2014;27;6;SI;Carretera Convencional
04Oct2014;39;6;SI;Carretera Convencional
04Oct2014;28;6;SI;Urbana
04Oct2014;26;6;SI;Carretera Convencional
04Oct2014;26;6;SI;Carretera Convencional
04Oct2014;23;6;SI;Carretera Convencional
04Oct2014;50;6;SI;Autovía
04Oct2014;39;6;SI;Autovía
04Oct2014;30;6;SI;Carretera Convencional
04Oct2014;24;6;SI;Autovía
04Oct2014;32;6;SI;Autovía
04Oct2014;32;6;SI;Carretera Convencional
04Oct2014;64;6;SI;Autovía
04Oct2014;36;6;SI;Carretera Convencional
04Oct2014;30;6;SI;Carretera Convencional
04Oct2014;23;6;SI;Carretera Convencional
04Oct2014;32;6;SI;Carretera Convencional
04Oct2014;40;6;SI;Carretera Convencional
04Oct2014;45;6;SI;Autovía
04Oct2014;19;6;SI;Carretera Convencional
05Oct2014;30;6;SI;Carretera Convencional
05Oct2014;29;6;SI;Carretera Convencional
05Oct2014;21;6;SI;Carretera Convencional
05Oct2014;24;6;SI;Carretera Convencional
05Oct2014;23;6;SI;Carretera Convencional
05Oct2014;19;6;SI;Carretera Convencional
05Oct2014;25;6;SI;Carretera Convencional
05Oct2014;;6;SI;Carretera Convencional
05Oct2014;34;6;SI;Carretera Convencional
05Oct2014;49;6;SI;Autopista de Peaje
05Oct2014;37;6;SI;Autovía
05Oct2014;24;6;SI;Carretera Convencional
05Oct2014;22;6;SI;Carretera Convencional
05Oct2014;20;6;SI;Autovía
05Oct2014;34;6;SI;Se desconoce
05Oct2014;31;6;SI;Carretera Convencional
05Oct2014;23;6;SI;Carretera Convencional
05Oct2014;23;6;SI;Carretera Convencional
05Oct2014;24;6;SI;Carretera Convencional
05Oct2014;20;6;SI;Carretera Convencional
05Oct2014;31;6;SI;Carretera Convencional
05Oct2014;42;6;SI;Carretera Convencional
05Oct2014;28;6;SI;Autovía
05Oct2014;25;6;SI;Carretera Convencional
05Oct2014;27;6;SI;Carretera Convencional
05Oct2014;25;6;NO;
05Oct2014;42;6;SI;Carretera Convencional
05Oct2014;21;6;SI;Carretera Convencional
05Oct2014;19;6;SI;Carretera Convencional
05Oct2014;33;6;SI;Se desconoce
05Oct2014;31;6;SI;Carretera Convencional
05Oct2014;24;6;SI;Carretera Convencional
05Oct2014;20;6;SI;Carretera Convencional
05Oct2014;20;6;SI;Carretera Convencional
05Oct2014;30;6;SI;Carretera Convencional
05Oct2014;25;6;SI;Carretera Convencional
05Oct2014;36;6;SI;Se desconoce
05Oct2014;27;6;SI;Carretera Convencional
05Oct2014;25;6;SI;Autovía
05Oct2014;19;6;SI;Carretera Convencional
05Oct2014;24;6;SI;Carretera Convencional
05Oct2014;19;6;SI;Carretera Convencional
05Oct2014;33;6;SI;Se desconoce
05Oct2014;27;6;SI;Carretera Convencional
05Oct2014;19;6;SI;Carretera Convencional
05Oct2014;22;6;SI;Carretera Convencional
05Oct2014;35;6;SI;Carretera Convencional
05Oct2014;32;6;SI;Carretera Convencional
05Oct2014;29;6;SI;Se desconoce
05Oct2014;22;6;SI;Carretera Convencional
05Oct2014;19;6;SI;Carretera Convencional
05Oct2014;22;6;SI;Autovía
05Oct2014;32;6;SI;Carretera Convencional Desdoblada
05Oct2014;24;6;SI;Autovía
05Oct2014;31;6;SI;Carretera Convencional
05Oct2014;27;6;SI;Carretera Convencional
05Oct2014;33;6;SI;Carretera Convencional
05Oct2014;25;6;SI;Carretera Convencional
05Oct2014;55;6;SI;Carretera Convencional
05Oct2014;33;6;SI;Carretera Convencional
05Oct2014;25;6;SI;Carretera Convencional
05Oct2014;21;6;SI;Carretera Convencional
05Oct2014;24;6;SI;Autovía
05Oct2014;21;6;SI;Carretera Convencional
05Oct2014;25;6;SI;Carretera Convencional
05Oct2014;31;6;SI;Carretera Convencional
05Oct2014;35;6;SI;Carretera Convencional
05Oct2014;29;6;SI;Autovía
05Oct2014;21;6;SI;Se desconoce
05Oct2014;29;6;SI;Carretera Convencional
05Oct2014;27;6;SI;Autovía
05Oct2014;34;6;SI;Carretera Convencional
05Oct2014;41;6;SI;Carretera Convencional
05Oct2014;27;6;SI;Carretera Convencional
05Oct2014;32;6;SI;Carretera Convencional
06Oct2014;57;6;SI;Carretera Convencional
06Oct2014;28;6;SI;Carretera Convencional
06Oct2014;23;6;SI;Carretera Convencional
06Oct2014;37;6;SI;Carretera Convencional
06Oct2014;25;6;SI;Autovía
06Oct2014;28;6;NO;
06Oct2014;23;6;SI;Carretera Convencional
06Oct2014;24;6;SI;Carretera Convencional
06Oct2014;37;6;SI;Carretera Convencional
06Oct2014;32;6;SI;Autovía
06Oct2014;20;6;SI;Carretera Convencional
06Oct2014;36;6;SI;Carretera Convencional
06Oct2014;22;6;SI;Carretera Convencional
06Oct2014;25;6;SI;Carretera Convencional
07Oct2014;19;6;SI;Autovía
07Oct2014;47;6;SI;Carretera Convencional
07Oct2014;27;6;SI;Autovía
07Oct2014;25;6;SI;Carretera Convencional
07Oct2014;20;6;SI;Urbana
07Oct2014;27;6;SI;Autopista de Peaje
07Oct2014;20;6;SI;Urbana
07Oct2014;30;6;SI;Carretera Convencional
07Oct2014;28;6;SI;Carretera Convencional
07Oct2014;32;6;SI;Carretera Convencional
07Oct2014;24;6;SI;Autovía
07Oct2014;26;6;SI;Carretera Convencional
07Oct2014;32;6;SI;Carretera Convencional
07Oct2014;32;6;SI;Carretera Convencional
07Oct2014;23;6;SI;Carretera Convencional
07Oct2014;34;6;SI;Carretera Convencional Desdoblada
07Oct2014;22;6;SI;Carretera Convencional
07Oct2014;29;6;SI;Carretera Convencional
07Oct2014;25;6;SI;Autovía
07Oct2014;22;6;SI;Carretera Convencional
08Oct2014;40;6;SI;Carretera Convencional
08Oct2014;19;6;SI;Carretera Convencional
08Oct2014;21;6;SI;Autovía
08Oct2014;41;6;NO;
08Oct2014;35;6;SI;Carretera Convencional
08Oct2014;21;6;SI;Carretera Convencional
08Oct2014;44;6;SI;Carretera Convencional
08Oct2014;48;6;SI;Carretera Convencional
08Oct2014;29;6;SI;Carretera Convencional
08Oct2014;30;6;SI;Autovía
08Oct2014;33;6;SI;Urbana
08Oct2014;39;6;SI;Carretera Convencional
08Oct2014;24;6;SI;Carretera Convencional
08Oct2014;27;6;SI;Carretera Convencional
08Oct2014;21;6;SI;Autovía
08Oct2014;39;6;SI;Autovía
08Oct2014;38;6;SI;Carretera Convencional
08Oct2014;20;6;NO;
08Oct2014;48;6;SI;Carretera Convencional
08Oct2014;21;6;SI;Carretera Convencional
08Oct2014;40;6;SI;Autovía
08Oct2014;24;6;SI;Carretera Convencional
08Oct2014;26;6;SI;Carretera Convencional
08Oct2014;29;6;SI;Autovía
08Oct2014;43;6;SI;Carretera Convencional
08Oct2014;32;6;SI;Carretera Convencional
09Oct2014;31;6;SI;Autovía
09Oct2014;46;6;SI;Carretera Convencional
09Oct2014;36;6;SI;Urbana
09Oct2014;32;6;SI;Autovía
09Oct2014;28;6;SI;Carretera Convencional
09Oct2014;33;6;SI;Urbana
09Oct2014;41;6;SI;Carretera Convencional
09Oct2014;20;6;SI;Carretera Convencional
09Oct2014;24;6;SI;Carretera Convencional
09Oct2014;28;6;SI;Carretera Convencional
09Oct2014;23;6;NO;
09Oct2014;30;6;SI;Carretera Convencional
09Oct2014;36;6;SI;Carretera Convencional
09Oct2014;28;6;SI;Autovía
09Oct2014;24;6;SI;Carretera Convencional
09Oct2014;30;6;SI;Carretera Convencional
09Oct2014;23;6;SI;Carretera Convencional
09Oct2014;36;6;SI;Carretera Convencional
09Oct2014;23;6;SI;Carretera Convencional
09Oct2014;28;6;SI;Carretera Convencional
09Oct2014;24;6;SI;Carretera Convencional Desdoblada
09Oct2014;26;6;SI;Carretera Convencional
09Oct2014;26;6;SI;Carretera Convencional
09Oct2014;30;6;SI;Autovía
09Oct2014;33;6;SI;Autovía
09Oct2014;;6;SI;Carretera Convencional
09Oct2014;31;6;SI;Carretera Convencional
09Oct2014;27;6;SI;Carretera Convencional
09Oct2014;40;6;SI;Carretera Convencional
09Oct2014;24;6;SI;Autovía
09Oct2014;;6;SI;Carretera Convencional
10Oct2014;25;6;SI;Carretera Convencional
10Oct2014;38;6;SI;Se desconoce
10Oct2014;39;6;SI;Se desconoce
10Oct2014;28;6;SI;Carretera Convencional
10Oct2014;28;6;SI;Carretera Convencional
10Oct2014;28;6;SI;Carretera Convencional
10Oct2014;41;6;SI;Carretera Convencional
10Oct2014;22;6;SI;Carretera Convencional Desdoblada
10Oct2014;37;6;SI;Autopista de Peaje
10Oct2014;46;6;SI;Carretera Convencional
10Oct2014;27;6;SI;Autovía
10Oct2014;42;6;SI;Urbana
10Oct2014;43;6;SI;Carretera Convencional
10Oct2014;29;6;SI;Urbana
10Oct2014;34;6;SI;Carretera Convencional
10Oct2014;23;6;SI;Carretera Convencional
10Oct2014;21;6;SI;Carretera Convencional
10Oct2014;28;6;SI;Carretera Convencional
10Oct2014;33;6;SI;Se desconoce
10Oct2014;31;6;SI;Carretera Convencional
10Oct2014;29;6;SI;Carretera Convencional
10Oct2014;26;6;SI;Autovía
